pcd,pcd2,pcds,dointr,doterm,oscty,ced,oslaua,osward,parish,usertype,oseast1m,osnrth1m,osgrdind,oshlthau,nhser,ctry,rgn,streg,pcon,eer,teclec,ttwa,pct,itl,statsward,oa01,casward,npark,lsoa01,msoa01,ur01ind,oac01,oa11,lsoa11,msoa11,wz11,sicbl,bua24,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,icb,oa21,lsoa21,msoa21
"SN1 1AA","SN1  1AA","SN1 1AA","199002","199706","E99999999","E99999999","E06000030","E05008954","E04012664","1","414800","0185000","8","E18000010","E40000006","E92000001","E12000009","6","E14001537","E15000009","E24000036","E30000276","E16000044","E06000030","00HXNA","E00078270","00HXNA","E65000001","E01015476","E02003226","5","2A2","E00166492","E01015476","E02003226","E33046955","E38000231","E63011979","C1","3D1",51.563686,-1.787885,"E37000033","","E23000038",5871,"E56000034","E54000040","E00166492","E01033845","E02003226"
"SN1 1AB","SN1  1AB","SN1 1AB","200206","200608","E99999999","E99999999","E06000030","E05008954","E04012664","1","414852","0185021","1","E18000010","E40000006","E92000001","E12000009","6","E14001537","E15000009","E24000036","E30000276","E16000044","E06000030","00HXNA","E00078270","00HXNA","E65000001","E01015476","E02003226","5","2A2","E00166492","E01015476","E02003226","E33046954","E38000231","E63011979","C1","3D1",51.563873,-1.787134,"E37000033","","E23000038",5871,"E56000034","E54000040","E00166492","E01033845","E02003226"
"SN1 1AD","SN1  1AD","SN1 1AD","198803","200702","E99999999","E99999999","E06000030","E05008954","E04012664","1","415189","0184915","1","E18000010","E40000006","E92000001","E12000009","6","E14001537","E15000009","E24000036","E30000276","E16000044","E06000030","00HXNA","E00078275","00HXNA","E65000001","E01015475","E02003226","5","6C1","E00078275","E01015475","E02003226","E33045986","E38000231","E63011979","C1","4B1",51.562911,-1.782277,"E37000033","","E23000038",14981,"E56000034","E54000040","E00078275","E01015475","E02003226"
"SN1 1AE","SN1  1AE","SN1 1AE","200909","","E99999999","E99999999","E06000030","E05008954","E04012664","0","415123","0185157","1","E18000010","E40000006","E92000001","E12000009","6","E14001537","E15000009","E24000036","E30000276","E16000044","E06000030","00HXNA","E00078267","00HXNA","E65000001","E01015476","E02003226","5","7A3","E00166482","E01015476","E02003226","E33048318","E38000231","E63011979","C1","3D1",51.565090,-1.783207,"E37000033","","E23000038",5871,"E56000034","E54000040","E00166482","E01033845","E02003226"
"SN1 1AF","SN1  1AF","SN1 1AF","202108","","E99999999","E99999999","E06000030","E05008954","E04012664","0","415135","0184780","1","E18000010","E40000006","E92000001","E12000009","6","E14001537","E15000009","E24000036","E30000276","E16000044","E06000030","00HXND","E00078350","00HXND","E65000001","E01015495","E02003230","5","2A1","E00078350","E01032714","E02003230","E33045993","E38000231","E63011979","C1","2C1",51.561700,-1.783051,"E37000033","","E23000038",10472,"E56000034","E54000040","E00177273","E01032714","E02003230"
"SN1 1AG","SN1  1AG","SN1 1AG","201803","","E99999999","E99999999","E06000030","E05008954","E04012664","0","414894","0184686","1","E18000010","E40000006","E92000001","E12000009","6","E14001537","E15000009","E24000036","E30000276","E16000044","E06000030","00HXND","E00078356","00HXND","E65000001","E01015494","E02003230","5","2B2","E00078356","E01015494","E02003230","E33045997","E38000231","E63011979","C1","2D1",51.560861,-1.786531,"E37000033","","E23000038",13458,"E56000034","E54000040","E00078356","E01015494","E02003230"
"SN1 1AH","SN1  1AH","SN1 1AH","201909","","E99999999","E99999999","E06000030","E05008954","E04012664","0","415159","0184477","1","E18000010","E40000006","E92000001","E12000009","6","E14001537","E15000009","E24000036","E30000276","E16000044","E06000030","00HXND","E00078357","00HXND","E65000001","E01015495","E02003230","5","2B2","E00078357","E01032714","E02003230","E33046001","E38000231","E63011979","C1","4A2",51.558975,-1.782717,"E37000033","","E23000038",10472,"E56000034","E54000040","E00177275","E01032714","E02003230"
"SN1 1AL","SN1  1AL","SN1 1AL","202004","","E99999999","E99999999","E06000030","E05008954","E04012664","0","415162","0184488","1","E18000010","E40000006","E92000001","E12000009","6","E14001537","E15000009","E24000036","E30000276","E16000044","E06000030","00HXND","E00078357","00HXND","E65000001","E01015495","E02003230","5","2B2","E00078357","E01032714","E02003230","E33046001","E38000231","E63011979","C1","4A2",51.559074,-1.782674,"E37000033","","E23000038",10472,"E56000034","E54000040","E00177275","E01032714","E02003230"
"SN1 1AP","SN1  1AP","SN1 1AP","202110","","E99999999","E99999999","E06000030","E05008954","E04012664","0","415162","0184929","1","E18000010","E40000006","E92000001","E12000009","6","E14001537","E15000009","E24000036","E30000276","E16000044","E06000030","00HXNA","E00078275","00HXNA","E65000001","E01015475","E02003226","5","6C1","E00078275","E01015475","E02003226","E33045986","E38000231","E63011979","C1","4B1",51.563039,-1.782655,"E37000033","","E23000038",14981,"E56000034","E54000040","E00078275","E01015475","E02003226"
"SN1 1AQ","SN1  1AQ","SN1 1AQ","202501","","E99999999","E99999999","E06000030","E05008954","E04012664","0","415111","0184853","1","E18000010","E40000006","E92000001","E12000009","6","E14001537","E15000009","E24000036","E30000276","E16000044","E06000030","00HXND","E00078350","00HXND","E65000001","E01015495","E02003230","5","2A1","E00078350","E01032714","E02003230","E33045993","E38000231","E63011979","C1","2C1",51.562357,-1.783394,"E37000033","","E23000038",10472,"E56000034","E54000040","E00177273","E01032714","E02003230"
"SN1 1BA","SN1  1BA","SN1 1BA","198001","","E99999999","E99999999","E06000030","E05008954","E04012664","0","415004","0184839","1","E18000010","E40000006","E92000001","E12000009","6","E14001537","E15000009","E24000036","E30000276","E16000044","E06000030","00HXNA","E00078270","00HXNA","E65000001","E01015476","E02003226","5","2A2","E00166492","E01015476","E02003226","E33046953","E38000231","E63011979","C1","3D1",51.562234,-1.784938,"E37000033","","E23000038",5871,"E56000034","E54000040","E00166492","E01033845","E02003226"
"SN1 1BB","SN1  1BB","SN1 1BB","198001","","E99999999","E99999999","E06000030","E05008954","E04012664","0","415045","0184803","1","E18000010","E40000006","E92000001","E12000009","6","E14001537","E15000009","E24000036","E30000276","E16000044","E06000030","00HXND","E00078350","00HXND","E65000001","E01015495","E02003230","5","2A1","E00078350","E01032714","E02003230","E33045993","E38000231","E63011979","C1","2C1",51.561909,-1.784348,"E37000033","","E23000038",10472,"E56000034","E54000040","E00177273","E01032714","E02003230"
"SN1 1BD","SN1  1BD","SN1 1BD","200607","","E99999999","E99999999","E06000030","E05008954","E04012664","0","414892","0184973","1","E18000010","E40000006","E92000001","E12000009","6","E14001537","E15000009","E24000036","E30000276","E16000044","E06000030","00HXNA","E00078270","00HXNA","E65000001","E01015476","E02003226","5","2A2","E00166492","E01015476","E02003226","E33046950","E38000231","E63011979","C1","3D1",51.563440,-1.786559,"E37000033","","E23000038",5871,"E56000034","E54000040","E00166492","E01033845","E02003226"
